time,DRUM PR,DRUM PR,PSH O/L (RGHT) ST PR,PSH ST TMP BEF ATT 1A,PSH ST TMP AFTER ATT 1A SEL,PSH O/L (LFT) ST PR,PSH ST TMP BEF ATT 1B,PSH ST TMP AFT ATT 1B SEL,MS PRS,MS TMP,SELECTED MS FLO,MS PRES (FLOW COMP) MED SEL,MS TEMP (FLOW COMP) MED SEL,MS PRS,MS TMP,SELECTED MS FLO,MS PRES (FLOW COMP) MED SEL,MS TEMP (FLOW COMP) MED SEL,CRH ST PR AFTER ATT,CRH ST TMP AFT ATT,HRH ST PR,HRH ST TMP SEL,SPRAY 1 COMP FLOW,SH II COMP SPRAY FLOW
1509854400000,131.82,131.57,130.71,483.65,427.11199999999997,130.66,528.49,446.338,128.23,542.01,305.624,128.063,542.285,128.23,542.01,305.624,128.063,542.285,23.03,234.91,22.033,524.066,25.807,8.657
1509856200000,131.9,131.65,130.79,481.64,424.365,130.68,530.5,444.50699999999995,128.37,540.18,297.094,127.625,539.539,128.37,540.18,297.094,127.625,539.539,23.29,220.31,22.01,520.404,25.718000000000004,8.657
1509858000000,131.9,131.65,130.79,481.64,424.365,130.68,527.49,442.676,128.37,542.01,296.512,127.625,541.37,128.37,542.01,296.512,127.625,541.37,23.29,227.05,22.01,520.404,25.718000000000004,8.436
1509859800000,131.86,131.69,130.58,485.66,426.19599999999997,130.47,526.49,441.76,128.27,540.18,294.243,127.54799999999999,539.539,128.27,540.18,294.243,127.54799999999999,539.539,22.39,216.94,22.015,517.6569999999999,25.355999999999998,8.436
1509861600000,131.86,131.69,130.58,482.65,428.119,130.47,531.5,444.50699999999995,128.27,538.35,291.97900000000004,127.54799999999999,537.7080000000001,128.27,538.35,291.97900000000004,127.54799999999999,537.7080000000001,22.39,211.32,22.015,518.573,23.359,8.48
1509863400000,131.9,131.73,130.6,483.65,437.274,130.49,530.5,444.87300000000005,128.33,545.67,298.829,127.56700000000001,544.116,128.33,545.67,298.829,127.56700000000001,544.116,22.14,222.78,22.065,521.32,23.359,8.48
1509865200000,131.9,131.73,130.6,483.65,436.35900000000004,130.49,532.5,444.87300000000005,128.33,543.84,288.985,127.56700000000001,543.201,128.33,543.84,288.985,127.56700000000001,543.201,22.14,214.92,22.065,521.32,22.449,8.352
1509867000000,132.01,131.8,130.7,487.91,434.528,130.6,514.42,423.45,128.33,549.33,308.547,127.586,546.863,128.33,549.33,308.547,127.586,546.863,23.05,232.44,22.372,519.488,26.594,13.258
1509868800000,132.01,131.8,130.7,487.96,433.61199999999997,130.6,521.62,422.534,128.33,543.84,287.20599999999996,127.586,541.37,128.33,543.84,287.20599999999996,127.586,541.37,22.15,200.31,21.456,516.742,26.585,11.152999999999999
1509870600000,131.78,131.55,130.54,483.8,430.866,130.43,533.5,448.718,128.27,547.5,288.673,127.56700000000001,546.863,128.27,547.5,288.673,127.56700000000001,546.863,22.15,220.53,21.456,521.32,22.7,13.33
1509872400000,131.78,131.55,130.54,484.8,430.866,130.43,535.5,450.54900000000004,128.27,546.59,284.743,127.56700000000001,546.863,128.27,546.59,284.743,127.56700000000001,546.863,22.05,219.41,21.456,521.32,22.7,13.33
1509874200000,131.84,131.65,130.62,482.79,429.034,130.5,540.51,452.38,128.27,544.76,281.724,127.586,545.0319999999999,128.27,544.76,281.724,127.586,545.0319999999999,22.05,211.55,21.433000000000003,522.235,23.418000000000003,13.597000000000001
1509876000000,131.84,131.65,130.62,482.79,430.866,130.5,540.51,455.12699999999995,128.27,546.59,294.437,127.586,546.863,128.27,546.59,294.437,127.586,546.863,22.21,227.27,21.433000000000003,524.066,22.499000000000002,13.597000000000001
1509877800000,131.65,131.44,130.45,482.79,429.95,130.35,542.52,456.043,128.23,547.5,289.52,127.586,545.947,128.23,547.5,289.52,127.586,545.947,22.21,221.66,21.758000000000003,524.982,22.499000000000002,13.359000000000002
1509879600000,131.65,131.44,130.45,483.8,431.781,130.35,545.52,433.154,128.23,543.84,296.366,127.586,545.0319999999999,128.23,543.84,296.366,127.586,545.0319999999999,22.39,236.26,21.758000000000003,526.813,27.634,13.359000000000002
1509881400000,131.55,131.32,130.37,483.8,434.528,130.28,542.52,435.99199999999996,128.18,541.09,297.517,127.51,541.37,128.18,541.09,297.517,127.51,541.37,22.39,222.78,22.349,521.32,25.699,13.484000000000002
1509883200000,131.55,131.32,130.37,481.79,435.44300000000004,130.28,544.52,437.82300000000004,128.18,548.42,287.656,127.51,545.947,128.18,548.42,287.656,127.51,545.947,22.65,217.16,22.349,523.151,25.698,11.251
1509885000000,131.52,131.27,130.33,484.8,437.274,130.24,543.52,438.73900000000003,128.2,552.08,300.27,127.54799999999999,551.44,128.2,552.08,300.27,127.54799999999999,551.44,22.65,236.26,22.354,528.644,25.698,13.325999999999999
1509886800000,131.52,131.27,130.33,488.82,442.767,130.24,545.52,443.31699999999995,128.2,550.25,307.367,127.54799999999999,549.609,128.2,550.25,307.367,127.54799999999999,549.609,23.55,244.12,22.354,530.475,24.778000000000002,13.325999999999999
1509888600000,132.43,132.18,130.94,483.8,430.866,130.85,554.53,436.35900000000004,128.41,540.18,313.622,127.663,539.539,128.41,540.18,313.622,127.663,539.539,23.55,240.75,23.255,533.221,28.678,13.712
1509890400000,131.52,131.27,130.94,481.79,434.528,130.85,545.52,419.055,128.41,551.17,280.103,127.663,548.694,128.41,551.17,280.103,127.663,548.694,21.2,201.21,21.424,517.6569999999999,28.31,6.678
1509892200000,131.52,131.27,130.43,480.78,430.866,130.33,547.52,416.949,128.16,550.25,271.369,127.51,549.609,128.16,550.25,271.369,127.51,549.609,21.2,207.95,21.424,523.151,28.641,6.9079999999999995
1509894000000,131.48,131.25,130.43,485.8,432.69699999999995,130.33,546.52,406.695,128.16,546.59,294.595,127.51,546.863,128.16,546.59,294.595,127.51,546.863,22.1,227.05,21.928,524.066,32.481,7.064
1509895800000,131.48,131.25,130.64,488.82,434.528,130.52,544.52,403.949,128.27,544.76,285.627,127.51,544.116,128.27,544.76,285.627,127.51,544.116,22.1,215.82,21.928,524.066,32.499,7.064
1509897600000,133.0,132.76,131.55,490.82,431.781,131.46,543.52,395.709,130.1,536.52,267.817,129.379,535.876,130.1,536.52,267.817,129.379,535.876,20.29,180.99,20.069000000000003,513.08,32.509,6.532
1509899400000,132.07,131.82,130.62,487.81,429.858,130.54,545.52,423.63300000000004,128.23,541.09,297.328,127.54799999999999,540.4540000000001,128.23,541.09,297.328,127.54799999999999,540.4540000000001,21.9,205.93,21.855,524.066,30.373,10.467
1509901200000,133.92,133.67,133.38,486.81,421.619,133.33,544.52,425.83,130.08,533.68,297.436,129.417,535.876,130.08,533.68,297.436,129.417,535.876,22.78,213.79,22.711,526.813,30.715999999999998,10.755
1509903000000,133.92,133.67,133.38,483.8,420.70300000000003,133.33,551.53,441.394,130.08,539.17,304.339,129.417,538.623,130.08,539.17,304.339,129.417,538.623,22.78,220.53,22.715,531.39,29.794,10.068999999999999
1509904800000,139.85,139.6,138.0,515.9,413.92800000000005,137.03,563.55,450.73199999999997,133.56,522.14,402.305,131.954,524.799,133.56,522.14,402.305,131.954,524.799,31.11,271.76,30.2,535.052,47.198,9.65
1509906600000,136.17,135.92,135.25,472.74,419.879,135.2,549.53,441.94300000000004,132.62,534.05,307.177,131.954,534.869,132.62,534.05,307.177,131.954,534.869,22.84,226.83,22.811,525.714,29.583000000000002,6.632000000000001
1509908400000,145.34,145.1,143.53,529.92,425.73800000000006,143.47,562.55,443.5,139.03,546.04,442.338,137.505,544.025,139.03,546.04,442.338,137.505,544.025,29.76,287.71,28.799,545.856,59.175,13.638
1509910200000,153.62,154.29,150.89,515.9,448.444,150.82,531.5,454.76099999999997,144.58,546.95,523.375,143.055,544.94,144.58,546.95,523.375,143.055,544.94,35.19,310.18,34.236999999999995,546.68,47.598,9.331
1509912000000,155.45,155.2,152.74,506.87,443.866,152.67,523.48,448.16900000000004,146.45,548.79,533.054,144.905,547.687,146.45,548.79,533.054,144.905,547.687,35.21,318.04,34.242,547.595,50.044,10.232000000000001
1509913800000,153.62,153.37,150.0,509.88,438.37300000000005,149.92,520.48,445.605,143.7,540.55,550.554,141.243,538.531,143.7,540.55,550.554,141.243,538.531,37.02,324.78,36.059,550.342,53.857,12.123
1509915600000,152.71,152.46,149.08,513.89,443.866,149.01,524.48,442.85900000000004,142.79,544.21,547.739,140.327,542.194,142.79,544.21,547.739,140.327,542.194,37.02,325.9,36.059,552.173,54.111000000000004,12.123
1509917400000,153.62,153.37,150.0,517.0,443.866,149.92,524.48,441.94300000000004,143.7,543.29,548.721,141.243,542.194,143.7,543.29,548.721,141.243,542.194,37.0,328.15,35.967,548.511,54.41,11.219000000000001
1509919200000,155.45,155.2,151.83,500.81,439.288,151.75,509.45,438.281,145.53,533.22,557.903,143.07399999999998,532.123,145.53,533.22,557.903,143.07399999999998,532.123,37.0,319.99,35.967,535.693,49.751999999999995,10.319
1509921000000,151.79,151.54,148.17,510.84,439.288,148.09,526.59,441.94300000000004,141.87,529.56,546.889,139.412,527.545,141.87,529.56,546.889,139.412,527.545,37.29,309.88,36.288000000000004,529.285,54.863,11.225
1509922800000,155.45,155.2,151.83,517.86,433.61199999999997,151.75,522.58,431.689,145.53,546.95,554.38,143.07399999999998,546.771,145.53,546.95,554.38,143.07399999999998,546.771,37.29,334.6,36.288000000000004,541.187,64.22399999999999,12.174000000000001
1509924600000,154.54,154.29,150.91,507.83,425.37199999999996,150.84,516.57,424.365,144.62,536.88,555.3240000000001,142.158,537.616,144.62,536.88,555.3240000000001,142.158,537.616,37.08,326.73,36.1,536.609,66.858,12.222999999999999
1509926400000,153.62,153.37,150.0,500.81,429.95,149.92,511.56,431.689,143.7,541.46,550.629,141.243,540.363,143.7,541.46,550.629,141.243,540.363,37.08,323.36,36.1,541.187,54.784,11.312000000000001
1509928200000,153.62,153.37,150.0,508.88,432.69699999999995,149.92,518.62,438.83099999999996,143.68,545.12,551.495,141.243,544.94,143.68,545.12,551.495,141.243,544.94,36.41,333.02,35.418,551.257,55.45399999999999,12.214
1509930000000,155.45,155.2,152.74,497.7,428.119,152.67,506.73,432.42199999999997,146.45,541.46,531.332,144.047,539.447,146.45,541.46,531.332,144.047,539.447,36.4,318.27,35.418,539.355,52.871,11.302999999999999
1509931800000,156.37,156.12,152.74,502.72,432.69699999999995,152.67,512.75,438.83099999999996,146.45,544.21,554.679,144.047,542.194,146.45,544.21,554.679,144.047,542.194,36.4,320.51,35.414,543.018,52.228,9.488999999999999
1509933600000,155.45,155.2,151.83,501.72,450.18300000000005,151.75,513.75,432.42199999999997,144.91,548.79,555.612,142.52100000000002,547.687,144.91,548.79,555.612,142.52100000000002,547.687,37.3,328.38,36.315,549.4259999999999,48.235,10.335
1509935400000,157.28,157.04,153.66,497.7,436.45,153.58,512.75,437.915,146.74,544.21,562.054,144.352,543.109,146.74,544.21,562.054,144.352,543.109,37.3,330.62,36.315,547.595,50.574,9.43
1509937200000,156.37,156.12,152.74,499.71,439.19699999999995,152.67,514.75,440.662,145.82,546.04,560.18,143.436,544.025,145.82,546.04,560.18,143.436,544.025,37.98,328.38,36.906,546.68,49.553999999999995,9.43
1509939000000,156.37,157.04,152.74,497.7,437.366,153.58,513.75,439.746,146.74,543.29,561.117,144.352,542.194,146.74,543.29,561.117,144.352,542.194,37.98,329.5,36.906,545.764,49.599,9.3
1509940800000,157.28,157.04,153.66,499.71,441.94300000000004,153.58,511.74,442.49300000000005,146.74,546.95,563.872,144.352,544.94,146.74,546.95,563.872,144.352,544.94,37.8,331.75,36.704,548.511,47.847,9.3
1509942600000,156.37,156.12,152.74,496.8,434.619,152.67,514.85,437.915,146.74,542.38,559.16,144.352,540.363,146.74,542.38,559.16,144.352,540.363,37.8,326.06,36.704,543.933,51.52,9.124
1509944400000,157.28,157.04,153.66,496.8,439.19699999999995,153.58,512.84,441.577,146.74,545.12,561.982,144.352,544.025,146.74,545.12,561.982,144.352,544.025,37.67,330.4,36.604,548.511,49.0,8.219
1509946200000,156.37,156.12,152.74,494.79,434.619,152.67,513.85,438.83099999999996,145.82,546.04,558.25,143.436,544.94,145.82,546.04,558.25,143.436,544.94,37.67,329.43,36.604,549.4259999999999,51.995,6.246
1509948000000,156.37,156.12,152.74,477.72,436.45,152.67,503.82,435.077,145.82,539.63,558.889,143.436,538.531,145.82,539.63,558.889,143.436,538.531,37.66,323.81,36.599000000000004,551.257,42.492,5.303999999999999
1509949800000,158.2,157.95,154.58,492.79,443.774,154.5,496.8,433.246,147.65,548.79,563.4540000000001,145.267,548.602,147.65,548.79,563.4540000000001,145.267,548.602,37.66,338.42,36.599000000000004,547.595,44.521,14.357000000000001
1509951600000,157.28,157.04,153.66,498.81,437.366,153.58,507.83,441.486,147.65,550.62,562.521,144.352,550.433,147.65,550.62,562.521,144.352,550.433,37.99,336.17,36.933,550.342,49.059,13.468
1509953400000,158.22,158.87,154.58,499.81,438.281,154.5,521.86,444.23199999999997,148.57,550.62,567.175,146.183,549.518,148.57,550.62,567.175,146.183,549.518,37.99,332.8,36.933,548.511,51.331,13.515
1509955200000,157.3,157.04,153.66,488.77,428.21,153.58,512.84,435.99199999999996,146.74,545.12,561.706,144.352,542.194,146.74,545.12,561.706,144.352,542.194,38.2,324.94,37.199,545.764,52.371,8.892999999999999
1509957000000,157.3,157.95,153.66,492.79,431.87199999999996,153.58,512.84,436.908,147.65,546.04,565.321,145.267,544.025,147.65,546.04,565.321,145.267,544.025,38.2,330.55,37.199,549.4259999999999,52.589,8.892999999999999
1509958800000,157.3,157.95,153.66,493.79,432.788,153.58,514.85,437.82300000000004,147.65,546.04,562.6669999999999,145.267,545.856,147.65,546.04,562.6669999999999,145.267,545.856,38.14,331.68,37.071,550.342,53.492,8.399
1509960600000,154.56,154.29,150.91,482.75,424.548,150.84,505.83,434.344,144.91,537.8,555.064,142.52100000000002,535.785,144.91,537.8,555.064,142.52100000000002,535.785,37.24,318.2,37.071,536.609,50.791000000000004,5.336
1509962400000,160.05,159.78,156.41,492.79,441.94300000000004,156.33,509.84,441.577,150.4,548.79,563.188,148.014,546.771,150.4,548.79,563.188,148.014,546.771,38.14,333.92,37.075,552.173,45.895,9.324
1509964200000,156.37,156.1,152.73,486.76,427.295,152.67,509.84,434.619,145.76,528.64,561.795,143.398,528.461,145.76,528.64,561.795,143.398,528.461,38.15,317.97,37.217,539.355,51.343,9.219
1509966000000,161.88,161.59,158.24,489.78,441.94300000000004,158.16,510.84,441.94300000000004,151.26,546.95,563.649,148.891,545.856,151.26,546.95,563.649,148.891,545.856,38.15,331.45,37.217,547.595,45.9,8.312000000000001
1509967800000,159.13,158.85,154.58,490.78,442.85900000000004,155.4,514.85,444.781,148.49,546.04,568.089,146.145,544.94,148.49,546.04,568.089,146.145,544.94,37.95,330.33,36.897,546.68,44.657,9.252
1509969600000,159.13,158.85,155.49,485.76,438.281,155.4,510.84,442.95,148.49,539.63,569.391,146.164,538.531,148.49,539.63,569.391,146.164,538.531,37.95,325.84,36.897,543.933,44.663999999999994,9.252
1509971400000,160.96,160.68,157.32,493.79,448.352,157.23,517.86,450.366,150.32,549.7,564.887,147.995,547.687,150.32,549.7,564.887,147.995,547.687,37.93,330.33,36.869,551.257,40.985,8.352
1509973200000,158.22,157.93,154.58,489.78,441.94300000000004,154.48,515.85,443.957,147.56,538.71,566.953,145.22899999999998,537.616,147.56,538.71,566.953,145.22899999999998,537.616,37.93,321.34,36.984,543.933,44.143,9.274
1509975000000,162.8,162.51,159.15,484.76,450.18300000000005,159.06,505.83,452.19699999999995,153.05,548.79,565.006,149.80700000000002,547.687,153.05,548.79,565.006,149.80700000000002,547.687,37.97,337.52,37.025,551.257,33.974000000000004,8.37
1509976800000,157.28,157.04,153.66,477.72,441.94300000000004,153.56,501.82,454.944,146.62,544.12,561.089,144.218,541.278,146.62,544.12,561.089,144.218,541.278,37.3,319.77,36.334,540.271,32.343,9.312999999999999
1509978600000,160.03,159.78,156.41,495.8,433.52,156.31,502.82,433.88699999999994,150.28,536.79,567.5840000000001,147.804,536.7,150.28,536.79,567.5840000000001,147.804,536.7,38.24,325.61,37.277,546.68,53.37,12.11
1509980400000,158.2,157.95,153.66,496.8,434.436,154.48,517.86,445.972,147.54,549.61,564.7869999999999,145.058,547.687,147.54,549.61,564.7869999999999,145.058,547.687,38.24,328.98,37.277,552.173,50.173,11.18
1509982200000,158.2,157.95,154.59,482.75,423.45,154.48,502.82,430.316,148.43,535.78,566.794,145.97299999999998,533.9540000000001,148.43,535.78,566.794,145.97299999999998,533.9540000000001,38.25,320.44,37.385999999999996,533.862,53.576,7.414
1509984000000,159.11,158.85,155.51,493.79,431.689,155.4,514.85,432.147,148.43,546.77,567.863,145.97299999999998,545.856,148.43,546.77,567.863,145.97299999999998,545.856,38.25,330.55,36.485,544.849,56.323,6.565
1509985800000,158.2,157.93,154.59,489.78,427.11199999999997,154.48,514.85,431.23199999999997,148.43,544.02,565.947,145.97299999999998,542.194,148.43,544.02,565.947,145.97299999999998,542.194,38.17,328.31,36.485,543.933,57.43,6.565
1509987600000,161.86,161.59,158.26,486.76,431.689,158.14,508.83,433.06300000000005,152.1,544.94,563.965,149.635,545.856,152.1,544.94,563.965,149.635,545.856,38.19,333.25,37.254,549.4259999999999,55.378,10.597000000000001
1509989400000,159.11,158.85,155.49,487.77,428.027,155.38,508.83,430.225,148.43,542.19,569.7280000000001,145.97299999999998,541.278,148.43,542.19,569.7280000000001,145.97299999999998,541.278,38.28,326.06,37.277,544.849,55.37,6.3629999999999995
1509991200000,160.03,159.76,156.41,486.76,428.94300000000004,156.29,508.83,432.971,149.35,545.86,566.875,146.889,544.025,149.35,545.86,566.875,146.889,544.025,38.28,327.18,37.277,544.849,54.477,5.337000000000001
1509993000000,154.54,155.19,151.83,484.76,433.978,151.7,502.82,436.35900000000004,145.69,546.77,511.985,144.18,545.856,145.69,546.77,511.985,144.18,545.856,35.36,309.21,34.287,543.933,43.326,8.356
1509994800000,154.54,154.27,150.91,483.75,430.316,151.7,500.81,431.781,145.69,541.28,504.78,144.18,539.447,145.69,541.28,504.78,144.18,539.447,33.54,297.98,33.385999999999996,540.271,44.298,7.456
1509996600000,156.37,156.1,152.74,493.79,444.965,153.13,514.85,441.577,146.35,545.86,558.818,144.19899999999998,544.025,146.35,545.86,558.818,144.19899999999998,544.025,37.16,321.57,36.096,543.018,48.148,9.437000000000001
1509998400000,156.37,156.1,152.74,492.79,436.725,152.21,516.85,438.83099999999996,146.35,540.36,558.877,143.284,538.531,146.35,540.36,558.877,143.284,538.531,37.16,322.69,36.096,543.933,50.221000000000004,8.535
1510000200000,157.28,157.02,153.66,494.79,439.471,153.13,515.85,440.662,147.23,542.19,562.5980000000001,144.19899999999998,541.278,147.23,542.19,562.5980000000001,144.19899999999998,541.278,37.99,327.18,36.878,548.511,50.277,8.535
1510002000000,159.13,158.89,154.58,486.76,440.38699999999994,154.98,506.83,441.577,148.17,545.86,566.275,146.03,544.94,148.17,545.86,566.275,146.03,544.94,37.99,329.43,36.878,545.764,43.77,6.656000000000001
1510003800000,155.47,155.22,151.83,476.72,427.57,152.23,511.84,432.42199999999997,145.4,533.95,558.866,143.284,533.9540000000001,145.4,533.95,558.866,143.284,533.9540000000001,37.78,322.69,36.585,549.4259999999999,49.037,7.775
1510005600000,162.8,162.59,159.15,494.79,435.44300000000004,159.57,491.78,432.42199999999997,152.73,546.68,570.312,150.608,546.771,152.73,546.68,570.312,150.608,546.771,37.85,338.19,37.625,543.933,53.166000000000004,15.923
1510007400000,154.54,154.35,150.89,500.81,418.048,151.33,518.86,427.20300000000003,144.47,533.13,556.486,142.368,532.123,144.47,533.13,556.486,142.368,532.123,37.85,316.85,36.723,538.44,67.027,11.744000000000002
1510009200000,159.15,158.94,155.47,495.8,431.781,155.01,517.86,434.528,149.04,546.86,568.607,146.049,545.856,149.04,546.86,568.607,146.049,545.856,37.85,333.7,36.723,546.68,55.559,11.75
1510011000000,158.24,158.03,154.56,496.8,433.61199999999997,154.1,514.85,435.44300000000004,148.13,543.2,567.514,145.134,542.194,148.13,543.2,567.514,145.134,542.194,37.91,324.71,36.865,541.187,53.477,11.75
1510012800000,158.24,158.03,154.56,494.79,432.69699999999995,154.1,514.85,435.44300000000004,148.13,541.37,565.6709999999999,145.134,540.363,148.13,541.37,565.6709999999999,145.134,540.363,37.91,325.84,36.865,541.187,53.44,11.784
